70 53 46 0
70 53 46 0
70 53 49 0
70 53 53 0
70 53 48 0
70 53 48 0
70 53 51 0
70 53 45 0
70 53 48 0
70 53 52 0
70 53 49 0
70 53 51 0
70 53 49 0
70 53 49 0
70 53 53 0
70 53 51 0
70 53 43 0
70 53 48 0
70 53 51 0
70 53 51 0
70 53 54 0
70 53 48 0
70 53 54 0
70 53 54 0
70 53 45 0
70 53 51 0
70 53 53 0
70 53 51 0
70 53 46 0
70 53 46 0
70 53 51 0
70 53 51 0
70 53 52 0
70 53 51 0
70 53 56 0
70 53 48 0
70 53 52 0
70 53 49 0
70 53 51 0
70 53 50 0
70 53 49 0
70 53 46 0
70 53 52 0
70 53 51 0
70 53 52 0
70 53 52 0
70 53 48 0
70 53 50 0
70 53 51 0
70 53 52 0
70 53 51 0
70 53 52 0
70 53 45 0
70 53 53 0
70 53 56 0
70 53 49 0
70 53 52 0
70 53 48 0
70 53 45 0
70 53 49 0
70 53 50 0
70 53 50 0
70 53 46 0
70 53 49 0
70 53 51 0
70 53 49 0
70 53 50 0
70 53 52 0
70 53 51 0
70 53 47 0
70 53 53 0
70 53 50 0
70 53 49 0
70 53 45 0
70 53 54 0
70 53 47 0
70 53 47 0
70 53 54 0
70 53 49 0
70 53 48 0
70 53 50 0
70 53 54 0
70 53 50 0
70 53 47 0
70 53 49 0
70 53 51 0
70 53 52 0
70 53 46 0
70 53 51 0
70 53 47 0
70 53 52 0
70 53 52 0
70 53 49 0
70 53 52 0
70 53 52 0
70 53 57 0
70 53 54 0
70 53 52 0
70 53 53 0
70 53 58 0
61 75 42 0
61 75 41 0
61 75 41 0
61 75 44 0
61 75 37 0
61 75 42 0
61 75 43 0
61 75 44 0
61 75 44 0
61 75 42 0
61 75 40 0
61 75 41 0
61 75 40 0
61 75 41 0
61 75 46 0
61 75 41 0
61 75 41 0
61 75 41 0
61 75 42 0
61 75 38 0
61 75 44 0
61 75 47 0
61 75 40 0
61 75 42 0
61 75 42 0
61 75 34 0
61 75 39 0
61 75 38 0
61 75 40 0
61 75 37 0
61 75 41 0
61 75 41 0
61 75 44 0
61 75 40 0
61 75 40 0
61 75 38 0
61 75 42 0
61 75 43 0
61 75 40 0
61 75 41 0
61 75 39 0
61 75 42 0
61 75 43 0
61 75 42 0
61 75 41 0
61 75 39 0
61 75 43 0
61 75 40 0
61 75 39 0
61 75 37 0
61 75 40 0
61 75 40 0
61 75 39 0
61 75 41 0
61 75 36 0
61 75 40 0
61 75 40 0
61 75 39 0
61 75 43 0
61 75 43 0
61 75 40 0
61 75 36 0
61 75 42 0
61 75 38 0
61 75 46 0
61 75 42 0
61 75 42 0
61 75 43 0
61 75 42 0
61 75 36 0
61 75 41 0
61 75 38 0
61 75 47 0
61 75 44 0
61 75 43 0
61 75 43 0
61 75 43 0
61 75 39 0
61 75 42 0
61 75 44 0
61 75 42 0
61 75 41 0
61 75 42 0
61 75 37 0
61 75 44 0
61 75 35 0
61 75 41 0
61 75 43 0
61 75 43 0
61 75 41 0
61 75 40 0
61 75 41 0
61 75 40 0
61 75 43 0
61 75 42 0
61 75 38 0
61 75 42 0
61 75 42 0
61 75 42 0
61 75 43 0
75 55 43 0
75 55 49 0
75 55 45 0
75 55 51 0
75 55 49 0
75 55 56 0
75 55 44 0
75 55 47 0
75 55 48 0
75 55 42 0
75 55 48 0
75 55 50 0
75 55 46 0
75 55 50 0
75 55 55 0
75 55 44 0
75 55 45 0
75 55 51 0
75 55 40 0
75 55 42 0
75 55 41 0
75 55 47 0
75 55 50 0
75 55 46 0
75 55 42 0
75 55 46 0
75 55 45 0
75 55 41 0
75 55 46 0
75 55 51 0
75 55 49 0
75 55 52 0
75 55 44 0
75 55 49 0
75 55 50 0
75 55 44 0
75 55 46 0
75 55 44 0
75 55 49 0
75 55 44 0
75 55 50 0
75 55 44 0
75 55 47 0
75 55 46 0
75 55 46 0
75 55 50 0
75 55 47 0
75 55 47 0
75 55 46 0
75 55 36 0
75 55 50 0
75 55 42 0
75 55 43 0
75 55 47 0
75 55 40 0
75 55 44 0
75 55 45 0
75 55 42 0
75 55 47 0
75 55 42 0
75 55 40 0
75 55 41 0
75 55 40 0
75 55 56 0
75 55 45 0
75 55 48 0
75 55 39 0
75 55 40 0
75 55 44 0
75 55 48 0
75 55 43 0
75 55 42 0
75 55 44 0
75 55 42 0
75 55 47 0
75 55 44 0
75 55 45 0
75 55 44 0
75 55 45 0
75 55 39 0
75 55 40 0
75 55 43 0
75 55 44 0
75 55 46 0
75 55 38 0
75 55 43 0
75 55 43 0
75 55 46 0
75 55 44 0
75 55 44 0
75 55 41 0
75 55 45 0
75 55 46 0
75 55 46 0
75 55 45 0
75 55 48 0
75 55 47 0
75 55 46 0
75 55 45 0
75 55 45 0
66 58 51 0
66 58 52 0
66 58 51 0
66 58 55 0
66 58 40 0
66 58 47 0
66 58 43 0
66 58 46 0
66 58 47 0
66 58 48 0
66 58 54 0
66 58 52 0
66 58 51 0
66 58 50 0
66 58 43 0
66 58 52 0
66 58 44 0
66 58 52 0
66 58 54 0
66 58 47 0
66 58 49 0
66 58 49 0
66 58 52 0
66 58 56 0
66 58 42 0
66 58 47 0
66 58 48 0
66 58 51 0
66 58 49 0
66 58 52 0
66 58 53 0
66 58 49 0
66 58 48 0
66 58 51 0
66 58 42 0
66 58 49 0
66 58 43 0
66 58 41 0
66 58 46 0
66 58 55 0
66 58 49 0
66 58 46 0
66 58 48 0
66 58 48 0
66 58 50 0
66 58 47 0
66 58 46 0
66 58 50 0
66 58 47 0
66 58 45 0
66 58 52 0
66 58 46 0
66 58 53 0
66 58 47 0
66 58 47 0
66 58 47 0
66 58 53 0
66 58 49 0
66 58 51 0
66 58 50 0
66 58 53 0
66 58 49 0
66 58 44 0
66 58 51 0
66 58 45 0
66 58 51 0
66 58 49 0
66 58 50 0
66 58 48 0
66 58 50 0
66 58 50 0
66 58 51 0
66 58 46 0
66 58 53 0
66 58 51 0
66 58 47 0
66 58 57 0
66 58 48 0
66 58 53 0
66 58 51 0
66 58 50 0
66 58 45 0
66 58 48 0
66 58 50 0
66 58 51 0
66 58 53 0
66 58 45 0
66 58 48 0
66 58 49 0
66 58 58 0
66 58 53 0
66 58 46 0
66 58 48 0
66 58 51 0
66 58 51 0
66 58 46 0
66 58 44 0
66 58 47 0
66 58 49 0
66 58 53 0
61 66 48 0
61 66 47 0
61 66 53 0
61 66 53 0
61 66 54 0
61 66 49 0
61 66 53 0
61 66 52 0
61 66 52 0
61 66 49 0
61 66 49 0
61 66 46 0
61 66 45 0
61 66 53 0
61 66 48 0
61 66 50 0
61 66 48 0
61 66 45 0
61 66 48 0
61 66 55 0
61 66 46 0
61 66 46 0
61 66 41 0
61 66 49 0
61 66 45 0
61 66 49 0
61 66 46 0
61 66 52 0
61 66 53 0
61 66 49 0
61 66 50 0
61 66 47 0
61 66 50 0
61 66 52 0
61 66 47 0
61 66 47 0
61 66 52 0
61 66 50 0
61 66 40 0
61 66 47 0
61 66 48 0
61 66 42 0
61 66 46 0
61 66 53 0
61 66 46 0
61 66 45 0
61 66 46 0
61 66 55 0
61 66 48 0
61 66 41 0
61 66 54 0
61 66 52 0
61 66 51 0
61 66 46 0
61 66 48 0
61 66 42 0
61 66 51 0
61 66 49 0
61 66 52 0
61 66 47 0
61 66 45 0
61 66 40 0
61 66 45 0
61 66 40 0
61 66 45 0
61 66 48 0
61 66 47 0
61 66 48 0
61 66 53 0
61 66 44 0
61 66 47 0
61 66 42 0
61 66 50 0
61 66 49 0
61 66 48 0
61 66 49 0
61 66 42 0
61 66 43 0
61 66 38 0
61 66 52 0
61 66 47 0
61 66 48 0
61 66 46 0
61 66 46 0
61 66 45 0
61 66 49 0
61 66 45 0
61 66 44 0
61 66 44 0
61 66 52 0
61 66 45 0
61 66 46 0
61 66 44 0
61 66 44 0
61 66 51 0
61 66 39 0
61 66 43 0
61 66 46 0
61 66 47 0
61 66 49 0
66 58 48 0
66 58 50 0
66 58 47 0
66 58 47 0
66 58 48 0
66 58 49 0
66 58 48 0
66 58 49 0
66 58 44 0
66 58 53 0
66 58 52 0
66 58 49 0
66 58 46 0
66 58 50 0
66 58 50 0
66 58 48 0
66 58 51 0
66 58 51 0
66 58 50 0
66 58 44 0
66 58 43 0
66 58 47 0
66 58 53 0
66 58 51 0
66 58 52 0
66 58 55 0
66 58 44 0
66 58 52 0
66 58 48 0
66 58 49 0
66 58 51 0
66 58 49 0
66 58 50 0
66 58 51 0
66 58 47 0
66 58 47 0
66 58 47 0
66 58 48 0
66 58 47 0
66 58 49 0
66 58 46 0
66 58 48 0
66 58 48 0
66 58 48 0
66 58 55 0
66 58 46 0
66 58 48 0
66 58 48 0
66 58 46 0
66 58 47 0
66 58 53 0
66 58 49 0
66 58 47 0
66 58 47 0
66 58 49 0
66 58 46 0
66 58 47 0
66 58 49 0
66 58 52 0
66 58 49 0
66 58 50 0
66 58 55 0
66 58 46 0
66 58 46 0
66 58 50 0
66 58 44 0
66 58 48 0
66 58 56 0
66 58 47 0
66 58 48 0
66 58 49 0
66 58 41 0
66 58 49 0
66 58 47 0
66 58 48 0
66 58 47 0
66 58 47 0
66 58 45 0
66 58 49 0
66 58 46 0
66 58 47 0
66 58 46 0
66 58 54 0
66 58 50 0
66 58 49 0
66 58 51 0
66 58 48 0
66 58 57 0
66 58 44 0
66 58 48 0
66 58 53 0
66 58 50 0
66 58 52 0
66 58 50 0
66 58 52 0
66 58 45 0
66 58 50 0
66 58 53 0
66 58 51 0
66 58 47 0
66 55 50 1
66 55 49 1
66 55 48 1
66 55 49 1
66 55 48 1
66 55 49 1
66 55 43 1
66 55 46 1
66 55 46 1
66 55 49 1
66 55 48 1
66 55 49 1
66 55 48 1
66 55 52 1
66 55 50 1
66 55 49 1
66 55 51 1
66 55 54 1
66 55 56 1
66 55 50 1
66 55 52 1
66 55 54 1
66 55 47 1
66 55 53 1
66 55 52 1
66 55 52 1
66 55 46 1
66 55 50 1
66 55 49 1
66 55 52 1
66 55 49 1
66 55 52 1
66 55 48 1
66 55 53 1
66 55 55 1
66 55 50 1
66 55 51 1
66 55 51 1
66 55 53 1
66 55 52 1
66 55 53 1
66 55 54 1
66 55 50 1
66 55 52 1
66 55 50 1
66 55 51 1
66 55 56 1
66 55 47 1
66 55 49 1
66 55 55 1
66 55 55 1
66 55 53 1
66 55 53 1
66 55 52 1
66 55 52 1
66 55 54 1
66 55 55 1
66 55 53 1
66 55 49 1
66 55 53 1
66 55 54 1
66 55 52 1
66 55 52 1
66 55 54 1
66 55 54 1
66 55 50 1
66 55 49 1
66 55 56 1
66 55 45 1
66 55 50 1
66 55 52 1
66 55 55 1
66 55 53 1
66 55 51 1
66 55 52 1
66 55 54 1
66 55 50 1
66 55 51 1
66 55 49 1
66 55 55 1
66 55 52 1
66 55 50 1
66 55 52 1
66 55 52 1
66 55 54 1
66 55 49 1
66 55 52 1
66 55 51 1
66 55 53 1
66 55 51 1
66 55 55 1
66 55 48 1
66 55 51 1
66 55 54 1
66 55 56 1
66 55 54 1
66 55 52 1
66 55 55 1
66 55 50 1
66 55 53 1
67 64 50 0
67 64 45 0
67 64 42 0
67 64 43 0
67 64 47 0
67 64 46 0
67 64 50 0
67 64 45 0
67 64 47 0
67 64 46 0
67 64 45 0
67 64 43 0
67 64 46 0
67 64 46 0
67 64 42 0
67 64 48 0
67 64 44 0
67 64 45 0
67 64 46 0
67 64 48 0
67 64 45 0
67 64 44 0
67 64 42 0
67 64 45 0
67 64 48 0
67 64 44 0
67 64 38 0
67 64 42 0
67 64 47 0
67 64 44 0
67 64 41 0
67 64 48 0
67 64 42 0
67 64 40 0
67 64 45 0
67 64 40 0
67 64 47 0
67 64 46 0
67 64 43 0
67 64 45 0
67 64 41 0
67 64 44 0
67 64 45 0
67 64 48 0
67 64 50 0
67 64 42 0
67 64 49 0
67 64 47 0
67 64 42 0
67 64 44 0
67 64 45 0
67 64 43 0
67 64 48 0
67 64 37 0
67 64 44 0
67 64 47 0
67 64 41 0
67 64 42 0
67 64 41 0
67 64 41 0
